order_id,orderrad_id,orderdatum,önskat_leveransdatum,faktiskt_leveransdatum,produkt_id,produktnamn,kategori,säsong,antal,pris,vikt_gram,leveranszon,kund_id,recension_text,recensionsdatum,betyg
GG-2024-00182,GG-2024-00182-2,2024-04-27,2024-05-01,2024-05-01,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,4,89.0,350,Zon 3,KUND-12492,"Gullrankan är så vacker, perfekt hängväxt.",2024-05-16,5
GG-2024-00183,GG-2024-00183-1,2024-04-04,2024-04-09,2024-04-12,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 4,KUND-14889,Leveransen tog lite längre än väntat men okej.,2024-05-06,3
GG-2024-00184,GG-2024-00184-1,2024-04-09,2024-04-16,2024-04-16,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,3,129.0,1500,Zon 5,KUND-14061,"Min monstera är fantastisk, så stor och fin!",2024-05-16,5
GG-2024-00185,GG-2024-00185-1,02/04/2024,2024-04-05,2024-04-05,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 1,KUND-14889,,,
GG-2024-00185,GG-2024-00185-2,2024-04-02,2024-04-05,2024-04-05,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,Zon 1,KUND-14889,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-04-22,4
GG-2024-00186,GG-2024-00186-1,2024-04-21,,2024-04-28,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 1,KUND-12013,,,
GG-2024-00186,GG-2024-00186-2,2024-04-21,2024-04-24,2024-04-28,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,2,79.0,300,Zon 1,KUND-12013,"Kom fram för sent, kunde lika gärna kastat det.",2024-05-26,1
GG-2024-00187,GG-2024-00187-1,2024-04-16,2024-04-20,2024-04-20,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,Zon 2,KUND-12941,,,
GG-2024-00187,GG-2024-00187-2,2024-04-16,2024-04-20,2024-04-20,PLT-TOM-002,Bifftomat planta,Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-12941,"Så fina krukor, precis som på bilden.",2024-05-18,5
GG-2024-00188,GG-2024-00188-1,2024-04-06,2024-04-09,2024-04-09,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,3,55.0,5,Zon 1,KUND-11906,,,
GG-2024-00188,GG-2024-00188-2,2024-04-06,,2024-04-05,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,2,89.0,350,Zon 1,KUND-11906,,,
GG-2024-00188,GG-2024-00188-3,2024-04-06,2024-04-09,2024-04-09,JOR-PLA-001,Blomjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 1,KUND-11906,Plantorna var helt döda vid leverans. Besviken.,2024-04-30,2
GG-2024-00189,GG-2024-00189-1,2024-04-19,2024-04-23,2024-04-23,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,2,79.0,600,zon 3,KUND-12880,"Proffsigt packade, inget var skadat.",2024-05-03,4
GG-2024-00189,GG-2024-00189-2,2024-04-19,2024-04-23,2024-04-23,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,,KUND-12880,,,
GG-2024-00190,GG-2024-00190-1,2024-04-07,2024-04-12,"April 12, 2024",PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 4,KUND-13204,"Proffsigt packade, inget var skadat.",2024-05-07,4
GG-2024-00191,GG-2024-00191-1,2024-04-12,,2024-04-16,PLT-BLO-001,pelargon röd,Färdiga plantor,Vår,1,0,400,Zon 3,KUND-10594,,,
GG-2024-00191,GG-2024-00191-2,2024-04-12,2024-04-16,2024-04-16,FRO-BLO-001,Sommarblommor mix,Frön,,2,69.0,20,Zon 3,KUND-10594,,,
GG-2024-00191,GG-2024-00191-3,2024-04-12,2024-04-16,2024-04-16,JOR-PLA-002,Planteringsjord 25L,Jord & näring,V2024,3,89.0,12500,,KUND-10594,"Så fina krukor, precis som på bilden.",2024-05-06,5
GG-2024-00192,GG-2024-00192-1,2024-04-27,2024-04-30,2024-05-07,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,4,49.0,-5,,KUND-14061,,,
GG-2024-00193,GG-2024-00193-1,2024-04-19,2024-04-21,2024-04-21,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,4,39.0,8,Zon 1,KUND-12880,Snabb leverans och bra kvalitet på jorden.,2024-05-05,4
GG-2024-00193,GG-2024-00193-2,2024-04-19,2024-04-21,2024-04-21,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,en,59.0,15,Zon 1,KUND-12880,,,
GG-2024-00194,GG-2024-00194-1,2024-04-15,2024-04-17,2024-04-17,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 1,KUND-12750,"Mycket nöjd, allt kom fram i bra skick.",2024-05-04,4
GG-2024-00195,GG-2024-00195-1,2024-04-12,2024-04-16,2024-04-16,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 2,KUND-13102,,,
GG-2024-00196,GG-2024-00196-1,2024-04-26,2024-05-02,2024-05-02,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 4,KUND-11213,Mycket dålig kommunikation om förseningen.,2024-05-17,1
GG-2024-00197,GG-2024-00197-1,2024-04-11,,2024-04-16,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,4,89 kr,12500,Zon 3,KUND-10762,"Besvikelse, basilikan dog inom en vecka.",2024-04-20,1
GG-2024-00197,GG-2024-00197-2,2024-04-11,2024-04-16,2024-04-16,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 3,KUND-10762,,,
GG-2024-00198,GG-2024-00198-1,2024-04-09,"April 13, 2024",2024-04-19,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,3,199.0,800,Zon 3,KUND-14424,Halva fröerna var redan mögliga i påsen.,2024-05-03,1
GG-2024-00199,GG-2024-00199-1,2024-04-16,2024-04-18,2024-04-18,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45 kr,10,Zon 1,KUND-14916,"Medelmåttigt, förpackningen var lite skadad.",2024-05-16,3
GG-2024-00200,GG-2024-00200-1,2024-04-03,,2024-04-08,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 3,KUND-12170,,,
GG-2024-00200,GG-2024-00200-2,2024-04-03,2024-04-08,8 april 2024,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 3,KUND-12170,"Min monstera är fantastisk, så stor och fin!",2024-04-19,4
GG-2024-00201,GG-2024-00201-1,2024-04-26,2024-04-29,2024-04-29,JOR-PLA-001,Planteringsjord 50L,Jord & näring,,3,149.0,25000,,KUND-14153,,,
GG-2024-00201,GG-2024-00201-2,2024-04-26,2024-04-29,2024-04-29,JOR-PLA-002,Blomjord 25L,Jord & näring,Vår,4,89.0,12500,Zon 2,KUND-14153,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-05-20,5
GG-2024-00201,GG-2024-00201-3,2024-04-26,,2024-04-29,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,2,79.0,600,Zon 2,KUND-14153,"Fungerar, men hade förväntat mig större plantor.",2024-05-26,3
GG-2024-00201,GG-2024-00201-4,2024-04-26,2024-04-29,2024-04-29,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-14153,,,
GG-2024-00201,GG-2024-00201-5,2024-04-26,2024-04-29,2024-04-29,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 2,KUND-14153,,,
GG-2024-00202,GG-2024-00202-1,2024-04-03,2024-04-11,2024-04-11,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,1,49.0,150,Zon 5,KUND-12326,,,
GG-2024-00202,GG-2024-00202-2,2024-04-03,2024-04-11,2024-04-11,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 5,KUND-12326,,,
GG-2024-00203,GG-2024-00203-1,2024-04-15,2024-04-25,2024-04-28,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,2,59.0,15,Zon 5,KUND-14257,,,
GG-2024-00204,GG-2024-00204-1,2024-04-04,2024-04-09,2024-04-09,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,3,59.0,250,Zon 3,KUND-10820,Ok kvalitet men lite dyrt tycker jag.,2024-05-02,3
GG-2024-00205,GG-2024-00205-1,2024-04-09,2024-04-13,2024-04-17,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-11410,,,
GG-2024-00205,GG-2024-00205-2,2024-04-09,2024-04-13,2024-04-17,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,4,79.0,600,Zon 2,KUND-11410,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-05-16,5
GG-2024-00206,GG-2024-00206-1,2024-04-28,2024-05-01,2024-05-01,PLT-BLO-001,Pelargoner röd,Färdiga plantor,Vår,1,69.0,400,Zon 1,KUND-10804,"Beställde vårblommor, de kom i juni - för sent.",2024-05-24,2
GG-2024-00207,GG-2024-00207-1,2024-04-24,2024-04-28,2024-04-28,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,3,149.0,400,Zon 2,KUND-13335,,,
GG-2024-00207,GG-2024-00207-2,2024-04-24,2024-04-28,2024-04-28,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 2,KUND-13335,Alla frön grodde! Ser fram emot skörden.,2024-05-28,5
GG-2024-00208,GG-2024-00208-1,2024-04-07,2024/04/13,2024-04-17,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 4,KUND-14257,,,
GG-2024-00209,GG-2024-00209-1,2024-04-22,,2024-04-25,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,2,79.0,600,Zon 1,KUND-11014,,,
GG-2024-00209,GG-2024-00209-2,2024-04-22,2024-04-25,2024-04-25,PLT-BLO-002,Petunia mix,Färdiga plantor,VÅR,1,59.0,250,Zon 1,KUND-11014,Alla frön grodde! Ser fram emot skörden.,2024-05-24,5
GG-2024-00210,GG-2024-00210-1,2024-04-28,2024-05-02,2024-04-26,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 3,KUND-14020,,,
GG-2024-00210,GG-2024-00210-2,2024-04-28,2024-05-02,2024-05-02,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,2,89.0,12500,Zon 3,KUND-14020,,,
GG-2024-00210,GG-2024-00210-3,2024-04-28,2024-05-02,2024-05-02,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5 gram,Zon 3,KUND-14020,,,
GG-2024-00210,GG-2024-00210-4,2024-04-28,2024-05-02,2024-05-02,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,2,59.0,15,Zon 3,KUND-14020,,,
GG-2024-00210,GG-2024-00210-5,28 april 2024,2024-05-02,2024-05-02,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5,Zon 3,KUND-14020,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-05-17,5
GG-2024-00211,GG-2024-00211-1,2024-04-22,2024-04-25,2024-05-02,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,2,59.0,250,Zon 2,KUND-14959,"Tog evigheter att få paketet, allt var dött.",2024-05-07,2
GG-2024-00211,GG-2024-00211-2,2024-04-22,2024-04-25,2024-05-02,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 2,KUND-14959,"Väntade i över en vecka extra, helt oacceptabelt.",2024-05-13,2
GG-2024-00212,GG-2024-00212-1,2024-04-08,2024-04-15,2024-04-15,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,2,69.0,400,Zon 4,KUND-11906,Ok kvalitet men lite dyrt tycker jag.,2024-04-30,3
GG-2024-00212,GG-2024-00212-2,2024-04-08,2024-04-15,2024-04-15,FRO-TOM-001,Tommat Tiny Tim,Frön,Tidig vår,2,49.0,5,Zon 4,KUND-11906,,,
GG-2024-00212,GG-2024-00212-3,2024-04-08,2024-04-15,2024-04-15,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 4,KUND-11906,,,
GG-2024-00213,GG-2024-00213-1,2024-04-23,,2024-04-26,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,2,59.0,250,Zon 1,KUND-11166,,,
GG-2024-00213,GG-2024-00213-2,2024-04-23,2024-04-26,2024-04-26,FRO-BLO-001,Sommarblommor mix,Frön,Vår,3,69.0,20,Zon 1,KUND-11166,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-05-02,5
GG-2024-00214,GG-2024-00214-1,2024-04-25,2024-05-04,2024-05-04,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 5,KUND-14579,,,
GG-2024-00214,GG-2024-00214-2,2024-04-25,2024-05-04,2024-05-04,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 5,KUND-14579,,,
GG-2024-00214,GG-2024-00214-3,2024-04-25,2024-05-04,2024-05-04,PLT-BLO-001,PELARGON RÖD,Färdiga plantor,Vår,1,69.0,400,Zon 5,KUND-14579,,,
GG-2024-00214,GG-2024-00214-4,2024-04-25,2024-05-04,2024-04-22,VER-VAN-001,vattenkanna 10l,Verktyg & tillbehör,Alla,1,179.0,600,,KUND-14579,,,
GG-2024-00215,GG-2024-00215-1,2024-04-16,2024-04-23,2024-04-23,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,"45,00",200,,KUND-10583,Perfekt för balkongen. Pelargonerna blommar redan.,2024-05-09,5
GG-2024-00215,GG-2024-00215-2,2024-04-16,2024-04-23,2024-04-23,FRO-ORT-001,örter mix,Frön,Vår,1,59.0,15,Z4,KUND-10583,Tomatplantorna frös under transporten.,2024-05-18,1
GG-2024-00216,GG-2024-00216-1,2024-04-11,2024-04-16,2024-04-16,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 3,KUND-11848,Perfekt för balkongen. Pelargonerna blommar redan.,2024-05-14,4
GG-2024-00217,GG-2024-00217-1,2024-04-13,2024-04-16,2024-04-19,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,4,59.0,250,Zon 2,KUND-13517,,,
GG-2024-00217,GG-2024-00217-2,2024-04-13,2024-04-16,2024-04-19,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,3st,69.0,400,Zon 2,KUND-13517,"Väntade i över en vecka extra, helt oacceptabelt.",2024-04-22,1
GG-2024-00218,GG-2024-00218-1,2024-04-10,2024-04-13,2024-04-13,FRO-TOM-002,Bifftommat,Frön,Tidig vår,1,55.0,5,Zon 1,KUND-12820,,,
GG-2024-00218,GG-2024-00218-2,2024-04-10,2024-04-13,2024-04-13,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 1,KUND-12820,,,
GG-2024-00219,GG-2024-00219-1,2024-04-11,2024-04-19,2024-04-19,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 5,KUND-11096,Förpackningen var helt krossad vid leverans.,2024-05-15,1
GG-2024-00219,GG-2024-00219-2,2024-04-11,2024-04-19,2024-04-19,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,2,89.0,350,Zon 5,KUND-11096,Inget grodde trots att jag följde instruktionerna.,2024-05-12,1
GG-2024-00220,GG-2024-00220-1,2024-04-02,2024-04-07,2024-04-11,KRU-TER-002,Terracotta kruka 15,Krukor & kärl,Alla,2,79.0,600,Zon 3,KUND-10161,,,
GG-2024-00220,GG-2024-00220-2,2024-04-02,2024-04-07,2024-04-11,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,2,79.0,300,Zon 3,KUND-10161,Långsam leverans förstörde plantorna.,2024-05-05,2
GG-2024-00221,GG-2024-00221-1,2024-04-14,2024-04-21,2024-04-21,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 4,KUND-11123,"Produkten var ok, servicen kunde varit bättre.",2024-04-30,3
GG-2024-00222,GG-2024-00222-1,2024-04-07,2024-04-10,2024-04-15,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,2,79.0,300,Zon 2,KUND-13243,Långsam leverans förstörde plantorna.,2024-05-09,1
GG-2024-00222,GG-2024-00222-2,2024-04-07,2024-04-10,2024-04-15,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,1,79.0,600,,KUND-13243,,,
GG-2024-00223,GG-2024-00223-1,2024-04-25,2024-04-28,2024-04-28,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-11614,"Fröerna grodde på under en vecka, fantastiskt!",2024-05-02,5
GG-2024-00223,GG-2024-00223-2,2024-04-25,2024-04-28,2024-04-28,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 2,KUND-11614,Plantorna var helt döda vid leverans. Besviken.,2024-05-04,1
GG-2024-00223,GG-2024-00223-3,2024-04-25,2024-04-28,2024-04-28,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 2,KUND-11614,,,
GG-2024-00224,GG-2024-00224-1,2024-04-11,2024-04-15,2024-04-15,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 2,KUND-11396,"Sådär, några plantor klarade sig.",2024-05-02,3
GG-2024-00224,GG-2024-00224-2,2024-04-11,2024-04-15,2024-04-15,PLT-BLO-001,PELARGON RÖD,Färdiga plantor,Vår,1,69.0,400,Zon 2,KUND-11396,,,
GG-2024-00225,GG-2024-00225-1,2024-04-21,,2024-04-26,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,5,55.0,5,Zon 4,KUND-13454,,,
GG-2024-00226,GG-2024-00226-1,2024-04-19,2024-04-23,2024-04-23,JOR-PLA-001,Planteringsjord 50L,Jord & näring,,3,149.0,25000,Zon 2,KUND-11096,,,
GG-2024-00226,GG-2024-00226-2,2024-04-19,2024-04-23,2024-04-23,FRO-TOM-001,Tomat (Tiny Tim),Frön,Tidig vår,3,49.0,5,,KUND-11096,,,
GG-2024-00227,GG-2024-00227-1,2024-04-16,2024-04-18,2024-04-25,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 1,KUND-13957,,,
GG-2024-00227,GG-2024-00227-2,2024-04-16,2024-04-18,2024-04-25,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,3,149.0,400,Zon 1,KUND-13957,,,
GG-2024-00228,GG-2024-00228-1,2024-04-17,2024-04-20,2024-04-20,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-12771,,,
GG-2024-00228,GG-2024-00228-2,2024-04-17,2024-04-20,2024-04-20,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 2,KUND-12771,"Medelmåttigt, förpackningen var lite skadad.",2024-04-28,3
GG-2024-00228,GG-2024-00228-3,2024-04-17,2024-04-20,2024-04-20,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,3,199.0,800,Zon 2,KUND-12771,,,
GG-2024-00229,GG-2024-00229-1,2024-04-25,2024-04-29,2024-05-02,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,2,199.0,800,Zon 2,KUND-10613,"Fick fel sort, ville ha röd pelargon, fick vit.",2024-05-12,2
GG-2024-00230,GG-2024-00230-1,2024-04-15,2024-04-18,2024-04-23,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,2,55.0,5,Zon 2,KUND-14083,"Fröerna grodde på under en vecka, fantastiskt!",2024-04-27,5
GG-2024-00230,GG-2024-00230-2,2024-04-15,2024-04-18,2024-04-23,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,3,49.0,5,Zon 2,KUND-14083,,,
GG-2024-00230,GG-2024-00230-3,2024-04-15,2024-04-18,2024-04-23,PLT-ORT-002,persilja,Färdiga plantor,Vår,3,45.0,200,Zon 2,KUND-14083,,,
GG-2024-00230,GG-2024-00230-4,2024-04-15,2024-04-18,2024-04-23,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,1,199.0,800,Zon 2,KUND-14083,,,
GG-2024-00230,GG-2024-00230-5,2024-04-15,2024-04-18,2024-04-23,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,4,129.0,1500,Zon 2,KUND-14083,,,
GG-2024-00231,GG-2024-00231-1,2024-04-04,,2024-04-10,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,2,0,200,,KUND-10934,Tomatplantorna frös under transporten.,2024-04-16,1
GG-2024-00232,GG-2024-00232-1,2024-04-24,2024-04-28,2024-04-28,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 3,KUND-11600,,,
GG-2024-00233,GG-2024-00233-1,2024-04-04,2024-04-11,2024-04-11,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1 st,179.0,600,Zon 4,KUND-12589,,,
GG-2024-00234,GG-2024-00234-1,2024-04-17,2024-04-19,2024-04-19,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,3,89.0,12500,Zon 1,KUND-14827,,,
GG-2024-00234,GG-2024-00234-2,2024-04-17,2024-04-19,2024-04-19,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,4,79.0,600,Zon 1,KUND-14827,,,
GG-2024-00235,GG-2024-00235-1,2024-04-24,2024-05-01,2024-05-01,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,2,69.0,400,Zon 4,KUND-11422,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-05-23,4
GG-2024-00236,GG-2024-00236-1,2024-04-10,2024-04-14,2024-04-14,KRU-PLA-001,Balkonglåda plast,Krukor & kärl,Alla,1,149.0,400,Zon 2,KUND-11240,,,
GG-2024-00237,GG-2024-00237-1,2024-04-21,2024-04-24,2024-04-24,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,5,59.0,15,Zon 1,KUND-14534,,,
GG-2024-00238,GG-2024-00238-1,2024-04-18,2024-04-22,2024-04-22,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,1,199.0,800,Zon 3,KUND-14127,,,
GG-2024-00239,GG-2024-00239-1,2024-04-22,2024-04-27,2024-04-27,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,3,89.0,12500 gram,zon 3,KUND-13419,,,
GG-2024-00239,GG-2024-00239-2,2024-04-22,2024-04-27,2024-04-27,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 3,KUND-13419,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-05-24,5
GG-2024-00239,GG-2024-00239-3,2024-04-22,2024-04-27,2024-04-27,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 3,KUND-13419,Kommer definitivt beställa igen nästa säsong.,2024-05-01,5
GG-2024-00240,GG-2024-00240-1,2024-04-12,,2024/04/19,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,2,0,350,Zone 4,KUND-10264,,,
GG-2024-00241,GG-2024-00241-1,2024-04-23,2024-04-28,2024-04-28,PLT-BLO-001,pelargon röd,Färdiga plantor,Vår,4,69.0,400,Zon 3,KUND-10215,,,
GG-2024-00241,GG-2024-00241-2,2024-04-23,2024-04-28,2024-04-28,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 3,KUND-10215,,,
GG-2024-00241,GG-2024-00241-3,2024-04-23,2024-04-28,2024-04-28,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,1,49.0,150,Zon 3,KUND-10215,,,
GG-2024-00241,GG-2024-00241-4,2024-04-23,2024-04-28,2024-04-28,KRU-TER-001,terrakottakruka 25cm,Krukor & kärl,Alla,3,129.0,1500,Zon 3,KUND-10215,,,
GG-2024-00242,GG-2024-00242-1,2024-04-07,2024-04-13,2024-04-13,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 4,KUND-14942,,,
GG-2024-00242,GG-2024-00242-2,2024-04-07,2024-04-13,2024-04-13,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 4,KUND-14942,"Fungerade någorlunda, inte imponerad.",2024-04-26,3
GG-2024-00242,GG-2024-00242-3,07/04/2024,2024-04-13,2024-04-13,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 4,KUND-14942,"Vackra plantor, välpackade och friska vid leverans.",2024-04-20,5
GG-2024-00242,GG-2024-00242-4,2024-04-07,2024-04-13,2024-04-13,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,1,89.0,12500,Zon 4,KUND-14942,,,
GG-2024-00242,GG-2024-00242-5,7 april 2024,2024-04-13,2024-04-13,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,1,49.0,150,Zon 4,KUND-14942,,,
GG-2024-00243,GG-2024-00243-1,2024-04-16,,21/04/2024,PLT-BLO-001,Pelargon röd,Färdiga plantor,,2,69.0,400,Zon 4,KUND-12467,,,
GG-2024-00243,GG-2024-00243-2,2024-04-16,2024-04-21,2024-04-21,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 4,KUND-12467,"Så fina krukor, precis som på bilden.",2024-05-11,4
GG-2024-00244,GG-2024-00244-1,2024-04-22,2024-04-25,2024-04-18,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 2,KUND-12326,,,
GG-2024-00244,GG-2024-00244-2,2024-04-22,,2024-04-25,VER-SKY-001,trädgårdsspade,Verktyg & tillbehör,Alla,3,199.0,800,Zon 2,KUND-12326,Priset är högt för vad man får.,2024-05-19,3
GG-2024-00245,GG-2024-00245-1,2024-04-02,2024-04-06,2024-04-06,VER-SKY-001,Spade,Verktyg & tillbehör,Alla,2,199.0,800,Zon 3,KUND-11997,"Proffsigt packade, inget var skadat.",2024-04-25,5
GG-2024-00246,GG-2024-00246-1,2024-04-16,2024-04-18,2024-04-18,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,4,45.0,10,Zon 1,KUND-13650,,,
GG-2024-00246,GG-2024-00246-2,16/04/2024,2024-04-18,2024-04-18,FRO-BLO-001,Sommarblommor mix,Frön,Vår,5,69.0,20 g,Zon 1,KUND-13650,Leveransen var ok men förpackningen kunde varit bättre.,2024-05-12,3
GG-2024-00246,GG-2024-00246-3,2024-04-16,2024-04-18,2024-04-18,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,2,199.0,800,Zon 1,KUND-13650,"Mycket nöjd, allt kom fram i bra skick.",2024-05-17,5
GG-2024-00246,GG-2024-00246-4,"April 16, 2024",2024-04-18,2024-04-18,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,zon 1,KUND-13650,,,
